Actual_Yield,Predicted_Yield
8.05549547200127,8.022974
8.466226876179327,8.544177
6.485448538989515,6.549854
10.193380622928084,10.777761
6.398799000343087,6.4982142
9.059307395156894,9.158686
6.983480997273808,7.3960433
10.739964075537602,10.413099
8.99703622491084,9.126115
5.942244544326071,6.0918546
10.92015144843161,10.718072
5.910454180925739,6.0620317
12.060454220923488,11.904179
12.022494900055165,12.119181
12.08209315225853,12.558398
11.888468241887434,12.598993
6.467919089716812,6.5814753
6.498241033463963,6.5192413
8.435168212526717,8.510257
6.129817790703648,6.0960894
10.40389926949667,10.904367
11.0,10.451916
7.457227818840398,7.583142
6.453752909370476,6.5425043
11.03975751756255,11.500828
11.09063774831528,11.161012
10.583844448488104,10.622743
6.263301320524727,6.1369348
8.402432229583574,8.56052
8.574605279232564,8.496748
8.895172066997162,9.22695
5.530652890877563,5.685883
7.146135318689481,6.9600525
6.5798888069383175,6.530131
10.432958830628968,10.852245
6.519973065026896,6.612178
10.0,10.177252
11.908466634366254,10.581583
6.432730672539208,6.5809464
7.562656300589242,7.47904
8.495814982512021,8.54848
7.000938173811421,7.4612904
7.982282483272345,8.075397
10.498001218622496,10.841845
6.911228866366016,6.9787416
10.483965476315824,10.4081745
7.272139219207753,7.5609517
5.296654795470145,5.615869
6.005068605656266,5.6374207
9.702960883037164,9.641691
6.552672970681764,6.5663133
5.447024635049059,5.6279855
7.981316042481673,8.048202
8.612202229435304,8.556546
6.098225577597263,5.700308
8.520638846749083,8.554256
11.95153766709592,10.383329
12.002969930387186,11.225449
7.859071661200501,7.979245
9.9852884211035,9.732046
11.941026826529423,11.225721
5.3911396706403005,5.575136
10.011307272107196,10.055286
8.880388371326916,9.273115
9.377264319431188,9.63329
8.391032533290879,8.513534
8.166437258151529,8.011449
7.948148952823031,8.015112
7.0,6.942083
9.310569758724514,9.684683
5.455961371128694,5.683666
6.024848643155741,5.674428
10.442511295535692,10.384415
6.411867636429627,6.5234814
8.11034429074395,8.033446
9.224002430555943,9.831954
10.879815097474443,10.464492
5.992975516724244,5.6259313
7.0910359244007735,7.432593
7.5875210652065075,7.568499
6.617153373154122,6.578043
11.921011073700663,12.080131
10.587313527266144,10.799492
6.813375534998172,6.828805
6.436681516218791,6.527846
8.587415484433,8.477143
6.480024860457595,6.5177774
8.904782506705622,9.1457815
9.59534478946387,10.014587
10.998263858842604,10.412296
10.692917777645889,10.979185
8.036270508365575,8.019691
7.853917212547583,8.115524
8.570494622490358,8.5282755
7.057209852420977,7.0708847
10.559422459147507,10.442163
10.021375565722773,10.760341
9.945538166866184,10.708325
5.653707127754568,5.6682076
9.646142797869654,9.731342
5.457429578597527,5.635656
6.411240426372741,6.5746527
12.060606178074488,11.618193
6.801607245267248,7.5721083
7.485410251864557,7.5531282
7.10314692706207,7.0266514
8.430970907160848,8.519058
5.93572189527567,5.9424224
6.050153327844127,5.9810114
6.990691866435289,7.128075
5.8935698106862775,6.1645613
8.500782166386216,8.24149
10.058924387644913,10.163103
10.391701689321282,10.336159
5.412044714511635,5.6612344
7.38593168788883,7.554764
7.951333402559225,8.019829
5.3111789154278295,5.655937
6.512107399541408,6.623371
10.966171511956846,11.072142
10.413548543867169,10.746831
10.520334816949084,10.9873
11.97621653949732,11.815606
6.845862149800926,7.1745286
8.099346685833117,7.935853
10.442196622204962,10.529874
6.427698647506582,6.5628195
9.525755728809385,9.919923
8.65772319776333,8.514243
7.4590760587214495,7.523702
8.529720124339494,8.550435
7.524008695071295,7.6479106
10.460175234434985,10.41699
5.599340990449466,5.6642118
9.861259122947294,10.422766
7.317898962942611,7.5944223
6.484879980933024,6.5537887
10.0,10.38318
9.870320178248,10.152943
10.051190092853124,9.851887
8.850667111218508,9.195659
5.514015681132656,5.6366568
6.952657155319645,6.9256377
9.353670975369967,9.989336
7.471813871957594,7.5295258
9.630353292862509,10.042703
5.525864088906214,5.6580586
8.498370972611058,8.530621
7.020471376992715,7.2801776
10.578005116235683,10.403828
6.335392466717717,6.54294
10.423351034220524,10.937273
11.787474465960845,10.954172
7.276197914409464,7.68886
6.984463612775556,6.9400644
8.749229671544654,8.87787
11.901632151564256,10.642638
12.05494016110288,10.41551
8.4934813359012,8.520026
10.10457443559383,10.19178
9.813827326507363,10.406244
10.582505929002826,10.3381
9.018658653058043,9.195248
10.987918926183635,10.034187
5.604598239560911,5.6492324
8.513974132499644,8.217822
8.423377661343137,8.515416
5.4884627515823095,5.7228746
7.0,7.2609653
10.959521971194285,10.894351
6.111743927704619,6.1370354
8.049078036757281,7.9675903
6.023834197269854,6.0416436
6.99061619999874,7.4830112
7.070386339802188,6.8708944
10.116173796437044,10.67482
9.21408759277032,9.180618
8.855696088652136,9.172788
9.016527101027902,9.9340725
6.243730188975968,6.1595407
8.146637657939593,7.4069023
9.885598150987374,10.867039
7.382815610986404,7.5964966
5.896301978843521,6.024494
10.03644797588298,10.447328
6.604650257468883,6.5529585
9.007928032144523,9.10776
6.642899992870339,6.551798
6.913744556041754,7.0858784
5.3925680864740855,5.702981
5.582346337675104,5.678047
8.438317404398296,8.484409
10.93270820140786,10.360392
7.002230893165972,7.153674
8.485120247150608,8.567167
8.54459617956236,8.561921
9.0139316034887,8.916359
8.95130655442608,8.91241
9.56551747236119,10.055513
11.904746761396186,11.984268
5.934934704933366,6.066167
6.5981912265155005,6.511198
6.985245390631296,7.394491
7.141443479154218,7.054572
7.586110849757327,7.5796947
8.3420307693529,8.458089
11.09735855771927,11.761865
7.438914797198714,7.497177
10.993441412151768,10.472559
5.355748961113771,5.657854
11.134253212304651,10.799723
10.035579178542475,10.224476
9.012608972534016,10.605967
11.055603121185817,10.410439
12.07744921283509,12.535738
7.782090174229527,8.003776
5.427315736792731,5.7259617
8.0198756451996,8.021804
6.15383631036474,6.0416107
10.944505398570294,9.997279
6.958057330268876,6.9179306
12.07226841874938,10.913019
8.356940577753427,8.4499855
6.087874170770414,6.0788193
6.501795101480639,6.5757713
5.697315411785126,5.7307205
11.0,10.703724
7.082324211255997,7.145958
9.95916805138787,10.6226425
9.027362084022732,8.7533245
5.987141429902521,6.1179066
6.46556332638363,6.664599
9.334495121876756,9.727686
6.914477839821916,7.175445
6.364116688178056,6.571422
7.880878182381855,7.9925394
9.39785432449309,9.701123
8.43589838151098,8.51653
8.49185724321873,8.269591
7.71210178083786,7.5275364
9.533718265806543,10.068695
10.054120842666707,10.703329
9.002767303593378,10.841925
7.657846013154449,7.564678
8.43452619781619,8.578043
9.64556693210812,10.140743
5.967021495056709,5.6354136
8.94417991786559,8.868587
9.15429726220018,8.714271
7.985397418658628,7.9104266
7.0624159851497055,7.151979
9.461552949109963,10.017638
5.601129917911515,5.63883
7.498926944373472,7.535271
9.61015522559352,9.644238
10.94710879388682,10.4829235
10.959096019626038,11.821531
8.464117696727515,8.525439
10.571160611527874,10.398335
9.496028844691391,9.989577
10.361575146165093,10.898584
5.645801012633885,5.622013
6.0,6.016227
6.034644705920204,6.0834007
11.0,11.709104
5.574264382375475,5.6506205
8.06793309054565,7.930809
8.500919615346998,8.554775
8.598402925638547,8.568074
9.54686592996766,9.704519
9.97282254574125,9.842543
8.364393630892787,8.518549
7.443676557839813,7.5669627
6.033364405894829,5.597991
7.780374393567044,8.022381
12.158038170641262,12.06062
8.1015703717014,7.92346
10.479389675536172,10.354021
7.662933788703893,7.4510517
9.460365635958768,9.610256
6.425903823559973,6.5937457
10.799226425584482,10.40666
5.54093940075279,5.60873
7.45046966899017,7.546126
10.382829445035906,10.432165
5.6093275935627815,5.6970196
10.087375542815805,9.484007
9.461694675052277,9.575834
9.620369150530038,9.600067
10.788962664232006,10.499
6.020278020427289,5.6574726
7.420348854686346,7.5620527
7.829712833871099,8.1216545
9.860564787437076,10.202886
5.719416399611541,5.657985
11.072081133265357,10.686382
6.599184980878523,6.602175
11.164711663696856,10.52939
6.958482194662548,7.272773
10.587145862680718,10.582497
11.907858309754566,12.007485
6.019997519344163,6.144731
5.348390155450755,5.6491446
6.455937899270595,6.576416
5.570136440724204,5.6602116
10.672449473050818,10.703375
10.619255613512626,10.391059
6.547034737746014,6.579964
9.010986032006194,9.139187
7.013305982081125,7.170767
6.061484618328877,6.170054
11.032381596793934,10.620018
11.16280694036551,11.0085745
8.005665247181692,8.104285
8.10733914296345,7.8140106
8.052138584876861,8.191053
11.800579750265817,12.015018
6.185233387673538,5.9069557
10.292332504098471,10.421387
9.524817737206655,9.660971
5.517453169769599,5.5826283
10.132935218863215,9.822264
8.245685408256328,8.021124
7.579252897248968,7.6035523
5.876920065165085,6.110813
6.224629420301548,6.5480404
8.534981248746332,8.527041
9.472307454982678,9.611638
10.085149408830503,10.207726
8.503292818597028,8.545566
9.0,9.156488
9.04304336806925,9.190961
8.691635023605084,8.425992
8.406013546688754,8.566278
9.945913411994814,9.583227
11.01476395739568,10.592565
8.530259811626525,8.456023
6.995478080319595,7.244989
8.540746966598766,8.478833
9.392340324847543,9.995493
6.469523304471137,6.4828243
7.062590545404592,7.1249475
10.02560519296584,9.477579
5.615997663943348,5.646627
5.916313993593607,5.995284
8.464575209582339,8.567921
9.548950142697183,10.03822
5.5654822847712,5.60477
11.99915993727263,12.093748
7.385959378878176,7.6145973
7.041532939616076,7.064956
5.987731549139583,6.117673
8.060313746939212,7.3886576
11.08150677079747,10.700342
9.5104534621042,9.707579
7.52859676264268,7.7049646
8.379506094338971,8.422734
11.911243350579667,11.739429
10.930670282802884,11.757381
10.183129572430213,10.785675
7.53632641684827,7.522371
6.966150943023309,7.2456565
10.224569452550512,10.328804
9.249617957338913,9.108631
9.96663845631616,10.199263
6.05152337844665,6.0972023
9.072118636829478,9.275597
6.527952811575772,6.584511
8.138869846383475,8.11187
12.119957275776644,11.454654
11.114321080731582,11.040562
10.396009610634822,10.181096
5.4372740902644505,5.6957855
6.901864922435856,7.02434
8.37899600519631,8.535394
7.051426738751832,6.992938
7.484015109196226,7.5735903
6.481166938329589,6.5854764
11.0,10.470147
9.423500141175698,9.644474
10.531479480339778,10.48058
9.855679452608571,10.171524
8.022114005559281,8.055825
6.970865249926914,7.4361587
11.064271015662422,10.956352
8.467379490883257,8.518081
6.398940060446488,6.534016
8.431773257386988,8.539839
7.967701766027877,8.177805
6.472935550524849,6.5516253
6.922744739368014,6.865689
11.994879908202844,12.485741
10.33510578645015,10.403927
6.428590730046342,6.5623593
11.041043752041128,10.814174
6.403838525655256,6.6019926
8.483611267352433,8.54092
6.160881150390568,5.621394
7.430881807013008,7.4935575
11.934792626818682,11.027742
9.48574611887465,9.98022
7.365541723570351,7.498887
8.799729588548205,9.960189
7.598262093190474,7.5846896
7.485275480644817,7.530965
8.143998511747853,8.001595
10.035338536113754,9.903343
7.06265720139666,6.882603
6.008909582953909,6.037575
10.96204771086505,10.522297
10.584637699323784,10.904095
5.569292528932912,5.6418967
8.038326916423117,8.118
9.2245329393046,8.934285
8.138741942694873,7.9437037
11.016830014004809,10.381578
6.015286316560937,6.017496
10.896834074898914,10.793198
5.533824589353655,5.650302
11.136656029420031,11.081106
6.918230236656265,7.1105666
5.967525606237983,5.6843004
7.20602214967338,7.512586
11.933360596433523,11.540579
10.54264268509568,10.752133
8.925424853759626,8.723683
6.576353124954412,6.58162
9.414635050673905,10.001912
8.0,7.4133015
7.97122101370222,7.8154163
6.130395417286629,5.643308
10.923470829659394,10.5258045
10.876469700631269,10.629033
9.987231804999013,11.1030655
8.933459143146377,8.91149
6.494827309520834,6.6083775
10.06198204786126,10.50498
7.953422533669644,8.026927
6.4891573728082514,6.598543
9.501628943600451,9.744279
5.5887196117226745,5.568644
6.886689001239141,7.0412664
12.094539637752934,11.995466
10.464374463017936,10.84964
11.118775327858256,10.860067
11.988937937709332,12.16038
6.437294724119623,6.60549
9.845594384120943,9.730311
11.06263927234974,10.6801605
6.492175807524353,6.5182743
10.363543155845123,10.475961
8.023239602692492,7.4170117
6.604756005298084,6.5699835
9.653770393582771,9.591986
6.408818851712827,6.553677
10.66264436750363,10.700012
5.777345749073325,6.159179
5.894228421042956,6.234948
9.571671491851236,9.932589
12.083191869804748,12.515495
8.947177409136728,9.985594
5.434082193057753,5.5997906
5.576721514513938,5.625829
8.04743258861682,7.983785
11.079974331120065,10.465828
7.32935852591302,7.526767
9.349502955660242,9.691645
10.628543154764335,10.381069
11.88873888666178,11.421896
7.548659993361594,7.5276337
5.995445098666354,6.134176
8.089053631066419,7.9633565
10.386266181912914,10.315249
8.97340258978358,9.170097
7.028104515737712,7.18913
7.0,7.4133015
7.582037371437921,7.5372243
8.041278592994448,8.0617895
11.0,10.795891
9.427826468045437,9.975334
10.985044815901649,10.40881
11.84131408229536,11.045038
8.410662423906052,8.545511
7.383274747515905,7.502904
7.383484824079269,7.552043
10.477021551900776,10.954187
6.449912209875143,6.56808
11.007274361751344,9.934043
5.348808310624951,5.586055
6.995206328515963,7.2036586
9.0,9.974131
8.546112647624081,8.346858
5.520951323754602,5.667142
11.933593621039051,11.019886
11.004161009575087,9.787132
5.954484129243559,6.1667557
